id,item,conditions,expectancy,particle,start_sentence,R_expression,particle_used,original particle,unexpectedUnfair,selection,continutations_indices,checkbox
67f7b306bcd4c,8,4,medium,RA,Auch Moritz,Moritz,auch ,auch,unexpected,cont3,"[3, 2, 1]",
67f7b306bcd4c,13,6,medium,OH,Jonas ,Jonas ,ohne,ohne,unexpected,cont1,"[2, 1, 3]",
67f7b306bcd4c,30,6,medium,OH,Heute,heute ,ohne,ohne,unexpected and unfair,cont2,"[1, 3, 2]",
67f7b306bcd4c,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[3, 1, 2]",
67f7b306bcd4c,17,3,high,OH,Diese Münze ,diese Münze,ohne,ohne,unexpected,cont1,"[1, 3, 2]",
67f7b306bcd4c,1,3,high,OH,Peter,Peter,ohne,ohne,unexpected,cont3,"[2, 3, 1]",
67f7b306bcd4c,2,2,high,EW,Ausgerechnet heute,heute,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
67f7b306bcd4c,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[1, 3, 2]",
67f7b306bcd4c,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[1, 3, 2]",
67f7b306bcd4c,29,1,high,RA,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,cont1,"[2, 1, 3]",
67f7b306bcd4c,28,2,high,EW,Genau er,er,genau,genau,unexpected and unfair,cont1,"[2, 1, 3]",
67f7b306bcd4c,23,6,medium,OH,Jetzt,jetzt,ohne,ohne,unfair,cont1,"[3, 1, 2]",
67f7b306bcd4c,3,1,high,RA,Nur Tims Volvo,Tims Volvo,nur,nur,unexpected  and unfair,cont3,"[2, 3, 1]",
67f7b306bcd4c,21,1,high,RA,Auch heute,heute ,auch,auch,unexpected,cont2,"[1, 3, 2]",
67f7b306bcd4c,25,4,medium,RA,Nur Simon,Simon,nur,nur,unexpected,cont1,"[2, 1, 3]",
67f7b306bcd4c,6,5,medium,EW,Ausgerechnet Nadja,Nadja,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
67f7b2f5a1660,9,1,high,RA,Sogar einen Tag vor dem Abflug,einen Tag vor dem Abflug,sogar,sogar,unfair,,"[2, 1, 3]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,108,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,,"[1, 2, 3]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,13,4,medium,RA,Sogar Jonas,Jonas ,sogar,sogar,unexpected,cont2,"[2, 1, 3]",
67f7b2f5a1660,25,2,high,EW,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,cont2,"[3, 2, 1]",
67f7b2f5a1660,101,dummy,medium,dummy,Lola,dummy,dummy,dummy,dummy,cont2,"[3, 2, 1]",
67f7b2f5a1660,8,2,high,EW,Ausgerechnet Moritz,Moritz,ausgerechnet,ausgerechnet,unexpected,cont1,"[2, 3, 1]",
67f7b2f5a1660,29,5,medium,EW,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,cont2,"[1, 2, 3]",
67f7b2f5a1660,6,3,high,OH,Nadja,Nadja,ohne,ohne ,unexpected,cont2,"[2, 1, 3]",
67f7b2f5a1660,21,5,medium,EW,Eben heute,heute ,eben,eben,unexpected,cont2,"[3, 2, 1]",
67f7b2f5a1660,4,4,medium,RA,Nur Chefarzt Neugebauer,Chefarzt Neugebauer,nur,nur,unexpected,cont1,"[2, 3, 1]",
67f7b2f5a1660,17,1,high,RA,Auch diese Münze,diese Münze,auch,auch,unexpected,cont3,"[2, 3, 1]",
67f7b2f5a1660,28,6,medium,OH,Er ,er,ohne,ohne ,unexpected,cont1,"[1, 2, 3]",
67f7b2f5a1660,11,6,medium,OH,Dann,dann,ohne,ohne ,unexpected,,"[3, 2, 1]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,107,dummy,medium,dummy,Sie werden vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
67f7b2f5a1660,3,5,medium,EW,Ausgerechnet Tims Volvo,Tims Volvo,ausgerechnet,ausgerechnet,unexpected  and unfair,cont1,"[2, 3, 1]",
67f7b2f5a1660,14,3,high,OH,An diesem Tag,an diesem Tag,ohne,ohne,unexpected,cont2,"[1, 3, 2]",
67f7b2f5a1660,30,4,medium,RA,Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,,"[3, 1, 2]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,103,dummy,medium,dummy,Ruth wird vielleicht,dummy,dummy,dummy,dummy,cont3,"[2, 3, 1]",
67f7b2f5a1660,104,dummy,high,dummy,Lukas wird vielleicht,dummy,dummy,dummy,dummy,cont1,"[2, 3, 1]",
67f7b2f5a1660,1,1,high,RA,Nur Peter,Peter,nur,nur,unexpected,cont3,"[2, 3, 1]",
67f7b2f5a1660,105,dummy,medium,dummy,Sie wird vielleicht,dummy,dummy,dummy,dummy,cont2,"[1, 2, 3]",
67f7b2f5a1660,15,2,high,EW,Genau dann,dann,genau,genau,unexpected,cont2,"[1, 2, 3]",
67f7b2f5a1660,33,2,high,EW,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,,"[2, 3, 1]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,23,4,medium,RA,Nur jetzt ,jetzt,nur,nur,unfair,cont2,"[3, 1, 2]",
67f7b2f5a1660,32,3,high,OH,Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,cont3,"[3, 1, 2]",
67f7b2f5a1660,24,3,high,OH,Robert,Robert,ohne,ohne,unexpected,cont3,"[1, 3, 2]",
67f7b2f5a1660,106,dummy,high,dummy,Er wird vielleicht,dummy,dummy,dummy,dummy,,"[1, 2, 3]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,2,6,medium,OH,Heute,heute,ohne,ohne,unexpected,cont1,"[1, 3, 2]",
67f7b2f5a1660,102,dummy,high,dummy,Die Niederlande,dummy,dummy,dummy,dummy,,"[2, 1, 3]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,18,6,medium,OH,Christian ,Christian,ohne,ohne ,unexpected,cont1,"[3, 1, 2]",
67f7b2f5a1660,16,1,high,RA,Nur diese Woche,diese Woche,nur,nur,unexpected,,"[3, 2, 1]",{'jQuery111107644347605667611': 61}
67f7b2f5a1660,12,5,medium,EW,Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,cont3,"[1, 3, 2]",
